utc,lat,lon,h,quality,E,N,U,est_E,est_N,est_U,err_2d,err_3d,err_h
1621218931.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.942983028448,-447.6355812071854,-3.129129449471342,2.112678267965588,3.4423422246268074,2.7177767618983277
1621218932.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94676021045825,-447.6344587025202,-3.128982468731287,2.1119509700146817,3.4417798487387765,2.7176297811582724
1621218933.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94738413487664,-447.6359229431466,-3.130047432443518,2.1103633293529502,3.4416470617517074,2.7186947448705037
1621218934.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94541403853907,-447.63408521884696,-3.129656508129052,2.1128975623942616,3.4428929361833434,2.7183038205560375
1621218935.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94778986118445,-447.6348662378009,-3.129100075607027,2.1111188098638385,3.441362156839441,2.7177473880340126
1621218936.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.9465767060211,-447.63426276815335,-3.1292956361711854,2.1122090338033903,3.4421854793597584,2.717942948598171
1621218937.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94642768827396,-447.6335145914229,-3.1295950544255215,2.1129428317402916,3.4428721984927937,2.718242366852507
1621218938.0,22.29714044166667,114.17606901666667,3.084,3,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94753402014567,-447.6343335007613,-3.129779305030254,2.111709602463904,3.4422609894716394,2.7184266174572396
1621218939.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.9453615373211,-447.6340328833302,-3.129347856843942,2.1132418582773824,3.443650064658674,2.7189951482575405
1621218940.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.94594332213353,-447.63358523720706,-3.1295651777596514,2.113374705914082,3.443903178096724,2.7192124691732498
